e,x,p,_,1,0,_,3,0,_,2,5,.,0,_,w,a,s,s,_,o,u,t,.,n,p,y
burn\len,100,500,1000,2000,5000,10000,50000,100000,200000,400000,800000
0,0.44047167686872135,0.12291649848510429,0.09215279006196081,0.05609531748077161,0.027240430607482026,0.027672797781974876,0.013134102436280805,0.005732067972942945,0.006531900157276106,0.0037999881914080277,0.0027781136404059067
10,0.4468716768687212,0.12971649848510433,0.0949738288519212,0.056295317480771614,0.027332430607482073,0.027592797781974834,0.013086102436280781,0.0057740679729429405,0.006537863351928656,0.003796488191408025,0.002777763640405898
50,0.1693110885074224,0.1293539174576899,0.11527540557451525,0.06230101453233402,0.032251250094493186,0.02962667025139265,0.013233300867090753,0.006062067972942988,0.006590100157276017,0.0037788881914080077,0.00274198864040599
100,0.12253543313839062,0.1636455457108583,0.12062580400532513,0.07016701824468366,0.035139250094493174,0.029928002974711838,0.012993132288102952,0.006177158627132997,0.006568700157276035,0.0037832881914079864,0.0027384136404059287
500,0.1231034347395784,0.08502130273464377,0.05578993889986637,0.04508196451930994,0.022124106306173754,0.027876231467749913,0.012827300867090703,0.0061867586271329746,0.006846700157276046,0.0038916881914080183,0.002775338640405888
1000,0.18320493239566094,0.07945522321592889,0.046661214927619106,0.045694381450516026,0.022899820414143054,0.027243227093748934,0.012915093578419806,0.0061196479457687174,0.007046730628609519,0.00394088819140803,0.002794550126316828
2000,0.1453782206270039,0.06471913724645612,0.06193131513591933,0.04385944547716039,0.022707775804084805,0.025309094622903462,0.0136444274806848,0.005754558627132995,0.0070437306286095566,0.003934270562126596,0.0027922751263168
5000,0.2267038166755116,0.07581070777934554,0.10925859059888768,0.05194773532353272,0.05151107480861599,0.04980671922738393,0.014112284115387796,0.006959711731396922,0.007300000287414817,0.0035646470606483507,0.002639213640405868
10000,0.22722580400532533,0.12629580899404816,0.0668791609639689,0.0628720245440643,0.057285478164999244,0.04279022608103338,0.012961348850380021,0.007567916517586819,0.0073491586291768085,0.003554838191408043,0.0030750870618030226
20000,0.2996902839831808,0.16110458516523252,0.07219309252190458,0.06480892085167404,0.02977406051260121,0.026217254235288548,0.01098975511795799,0.010547179452728993,0.005275456156544521,0.0032885375089386493,0.002966636249964192
50000,0.15530676421749137,0.12053528088268589,0.07546875163135976,0.029253421549652447,0.037856557394529075,0.02727375086442905,0.015793675839951688,0.0086013707693765,0.004168165849071291,0.003414446808921117,0.0030786189046797196
100000,0.21005304612219725,0.20326288692670647,0.1046988480814423,0.04901754480531294,0.07456523631740136,0.02884029676768737,0.007695353995976235,0.010808315840186256,0.00591294565109795,0.002890359046444869,0.003968013758548222
200000,0.19801489186421697,0.14112077530656228,0.07759020952243027,0.04908987673204208,0.03473776835636554,0.02160129482955361,0.008332531465602672,0.005223562242289303,0.004280242976375846,0.0022112418212401675,0.004330563851116341

