norm_100_30_wass_out.npy
burn\len,100,500,1000,2000,5000,10000,50000,100000,200000,400000,800000
0,0.10597434948362601,0.02279258117732799,0.013218475458346594,0.0075380485704963605,0.003689558642713318,0.002518620261548186,0.0012429592883029662,0.0007485092855897085,0.0002972426559518839,0.00020961936477725007,0.00018810156384234551
10,0.05029179926280942,0.015525269597975956,0.008759236511781652,0.005185296490836318,0.0029185470014163615,0.0021320964129259968,0.001210317563322116,0.0007303030912551927,0.0002893364616172907,0.00020200602593814106,0.00018557983789974376
50,0.019125489969286365,0.010872128615207826,0.006878337039593276,0.0045156449558879765,0.002469430698444609,0.002184551618382344,0.0012339492144332466,0.0007612523856111201,0.0002876746971864422,0.0002009367464879744,0.0001849675078923431
100,0.022383715123820425,0.008240092196341616,0.005873143835833038,0.004665644955887947,0.002381860007193095,0.0022785516183823685,0.0012371492144332425,0.0007806523856110981,0.0002754746971864653,0.0002007867464879776,0.0001830175078923501
500,0.0224748294320304,0.008044450785383607,0.00621675269355811,0.004021937241668928,0.001978163319594695,0.0021882765128049216,0.0013018860438209338,0.0007902523856110928,0.0002561037134486461,0.00019291617610487532,0.00018379250789237093
1000,0.02204794932922605,0.00846481808995205,0.00605965876649065,0.004593721249167201,0.0017651882442230895,0.0022082765128049616,0.0013326860438209159,0.0008214523856110953,0.00025914946881305486,0.0001978481255476567,0.0001818147202890236
2000,0.021666676610658266,0.007977910444548823,0.005941949699117553,0.0075115888062059965,0.0019474453012579265,0.002768814610827197,0.0012422860438209018,0.0009112523856111255,0.0002680494688130465,0.00019560089752076613,0.00018083972028902997
5000,0.017223496446477457,0.012923015595165328,0.007354886882937786,0.0034643724634695395,0.0033433944578321923,0.0022375366341588084,0.0012158765128049537,0.0009640344657859078,0.0002777294887678282,0.00020701421477921426,0.00019356472028898952
10000,0.01577894367193315,0.009893211132900204,0.004526752883481625,0.005623550402526907,0.002550583480115542,0.003703538919449673,0.0013008087745227822,0.0007665206338999051,0.0002592395799693897,0.00021891421477921856,0.00019076069374118562
20000,0.025564446891748412,0.006325851101663616,0.004900822518430076,0.00404277817580366,0.0035267854445372,0.001816051913210382,0.0010644054991996168,0.0008475823987276266,0.00035980469192048556,0.00019847870811116503,0.00017619393716272657
50000,0.013529895146129562,0.013773047103341148,0.008113991566380534,0.0035254714353854656,0.003599400727475734,0.002756244705723504,0.0014516769832439826,0.00044888275367912513,0.0003625842192028791,0.00024183065130361093,0.00017806308002046164
100000,0.019860350522981376,0.011131549893623532,0.008672267439598345,0.00760818192956072,0.004863531798097569,0.002878305918383406,0.0015064292413217726,0.0006439096669447828,0.000477291228960936,0.0003126060584209489,0.00022243437757349705
200000,0.04321023404789489,0.019579382641886196,0.009844875011105057,0.0050029601990277195,0.0024675924311471403,0.0017140468528899996,0.0009262658350966441,0.0006210501290894762,0.00037449848157952503,0.00031419779804608256,0.0002648940274698182

